229751,4.5616e+006
259147,4.5609e+006
39099,10
540354,4.52746e+006
515804,4.52757e+006
515679,4.53089e+006
508917,4.53085e+006
508940,4.52752e+006
493402,4.52782e+006
493213,4.53698e+006
499765,4.53717e+006
500029,4.55336e+006
540043,4.55326e+006
39005,15
396953,4.49174e+006
387254,4.49064e+006
387500,4.50914e+006
383395,4.50925e+006
383324,4.51681e+006
381421,4.51841e+006
381303,4.53851e+006
379918,4.53856e+006
380091,4.54648e+006
388242,4.54636e+006
402041,4.54594e+006
401752,4.53842e+006
405140,4.53823e+006
405052,4.5029e+006
397017,4.50257e+006
39033,8
343115,4.50761e+006
322139,4.50785e+006
322948,4.53953e+006
344329,4.53925e+006
346206,4.53977e+006
355349,4.53918e+006
354213,4.50829e+006
343131,4.50857e+006
39139,16
362656,4.49039e+006
362939,4.49952e+006
361341,4.49977e+006
361425,4.5031e+006
363221,4.50306e+006
362933,4.50814e+006
354213,4.50829e+006
355349,4.53918e+006
379918,4.53856e+006
381303,4.53851e+006
381421,4.51841e+006
383324,4.51681e+006
383395,4.50925e+006
387500,4.50914e+006
387254,4.49064e+006
382363,4.48982e+006
39169,6
445731,4.50197e+006
405052,4.5029e+006
405140,4.53823e+006
442838,4.53724e+006
446328,4.53707e+006
446258,4.52925e+006
39161,12
219338,4.52797e+006
218932,4.52347e+006
214201,4.52382e+006
213576,4.50947e+006
208852,4.50962e+006
208896,4.51421e+006
179659,4.51558e+006
180836,4.53877e+006
181122,4.54439e+006
215025,4.54281e+006
214882,4.53367e+006
219346,4.53362e+006
39175,16
322139,4.50785e+006
305877,4.50816e+006
305789,4.50634e+006
295730,4.5066e+006
294342,4.50671e+006
294290,4.50817e+006
289975,4.50838e+006
290144,4.52088e+006
288448,4.52098e+006
288855,4.53112e+006
291523,4.53106e+006
291820,4.53566e+006
293717,4.53567e+006
293868,4.54007e+006
296687,4.54006e+006
322948,4.53953e+006
39151,18
473392,4.49964e+006
463127,4.50002e+006
463029,4.50128e+006
461389,4.50127e+006
460044,4.50022e+006
445719,4.49814e+006
445731,4.50197e+006
446258,4.52925e+006
465245,4.52852e+006
465854,4.53696e+006
467899,4.53708e+006
493213,4.53698e+006
493402,4.52782e+006
492958,4.5082e+006
483273,4.50815e+006
483360,4.5072e+006
480439,4.5072e+006
480008,4.49952e+006
39029,19
512249,4.49399e+006
512432,4.49868e+006
507348,4.49895e+006
507466,4.50807e+006
492958,4.5082e+006
493402,4.52782e+006
508940,4.52752e+006
508917,4.53085e+006
515679,4.53089e+006
515804,4.52757e+006
540354,4.52746e+006
540432,4.52268e+006
540420,4.49859e+006
535999,4.49622e+006
532856,4.49665e+006
530678,4.49597e+006
528120,4.49243e+006
522039,4.49263e+006
522094,4.49389e+006
39003,15
256582,4.50292e+006
237625,4.50386e+006
237679,4.50522e+006
228283,4.50552e+006
228321,4.50879e+006
213576,4.50947e+006
214201,4.52382e+006
218932,4.52347e+006
219338,4.52797e+006
238178,4.52742e+006
238357,4.53252e+006
248420,4.53215e+006
248526,4.53351e+006
258067,4.53338e+006
257652,4.52192e+006
39065,13
294826,4.48606e+006
286879,4.48604e+006
286782,4.4873e+006
256259,4.49041e+006
256582,4.50292e+006
257652,4.52192e+006
288448,4.52098e+006
290144,4.52088e+006
289975,4.50838e+006
294290,4.50817e+006
294342,4.50671e+006
295730,4.5066e+006
295449,4.4887e+006
39107,7
208852,4.50962e+006
207894,4.47424e+006
208980,4.47256e+006
177734,4.47386e+006
178971,4.50002e+006
179659,4.51558e+006
208896,4.51421e+006
39019,18
505086,4.47453e+006
477258,4.4757e+006
477839,4.49033e+006
473073,4.49031e+006
473392,4.49964e+006
480008,4.49952e+006
480439,4.5072e+006
483360,4.5072e+006
483273,4.50815e+006
492958,4.5082e+006
507466,4.50807e+006
507348,4.49895e+006
512432,4.49868e+006
512249,4.49399e+006
512379,4.48916e+006
507098,4.48922e+006
506533,4.47967e+006
505297,4.47983e+006
39117,22
352407,4.46777e+006
336560,4.46924e+006
337080,4.47611e+006
328663,4.47633e+006
328683,4.47859e+006
329316,4.48376e+006
334205,4.48468e+006
334625,4.50137e+006
343100,4.50096e+006
343115,4.50761e+006
343131,4.50857e+006
354213,4.50829e+006
362933,4.50814e+006
363221,4.50306e+006
361425,4.5031e+006
361341,4.49977e+006
362939,4.49952e+006
362656,4.49039e+006
361026,4.49014e+006
360865,4.48751e+006
361936,4.48765e+006
360634,4.46715e+006
39101,14
309516,4.4797e+006
309752,4.48596e+006
294826,4.48606e+006
295449,4.4887e+006
295730,4.5066e+006
305789,4.50634e+006
305877,4.50816e+006
322139,4.50785e+006
343115,4.50761e+006
343100,4.50096e+006
334625,4.50137e+006
334205,4.48468e+006
329316,4.48376e+006
328683,4.47859e+006
39011,16
256259,4.49041e+006
246961,4.49081e+006
246586,4.4855e+006
245462,4.48536e+006
217779,4.48631e+006
217151,4.4751e+006
209193,4.47524e+006
208980,4.47256e+006
207894,4.47424e+006
208852,4.50962e+006
213576,4.50947e+006
228321,4.50879e+006
228283,4.50552e+006
237679,4.50522e+006
237625,4.50386e+006
256582,4.50292e+006
39075,10
400145,4.4788e+006
400526,4.49217e+006
396953,4.49174e+006
397017,4.50257e+006
405052,4.5029e+006
445731,4.50197e+006
445719,4.49814e+006
444606,4.49775e+006
443780,4.47717e+006
440295,4.47715e+006
39157,18
447757,4.45152e+006
448430,4.46792e+006
439757,4.46816e+006
440295,4.47715e+006
443780,4.47717e+006
444606,4.49775e+006
445719,4.49814e+006
460044,4.50022e+006
461389,4.50127e+006
463029,4.50128e+006
463127,4.50002e+006
473392,4.49964e+006
473073,4.49031e+006
477839,4.49033e+006
477258,4.4757e+006
477190,4.46104e+006
472628,4.46102e+006
471979,4.45093e+006
39081,24
525374,4.4449e+006
510408,4.44476e+006
511966,4.47423e+006
505086,4.47453e+006
505297,4.47983e+006
506533,4.47967e+006
507098,4.48922e+006
512379,4.48916e+006
512249,4.49399e+006
522094,4.49389e+006
522039,4.49263e+006
528120,4.49243e+006
528051,4.49089e+006
531042,4.48767e+006
531752,4.48382e+006
533748,4.48117e+006
531581,4.47202e+006
531467,4.47096e+006
533172,4.46926e+006
533607,4.46182e+006
532757,4.45852e+006
529759,4.45508e+006
527360,4.44936e+006
525469,4.44647e+006
39083,15
351832,4.45964e+006
352407,4.46777e+006
360634,4.46715e+006
361936,4.48765e+006
360865,4.48751e+006
361026,4.49014e+006
362656,4.49039e+006
382363,4.48982e+006
387254,4.49064e+006
396953,4.49174e+006
400526,4.49217e+006
400145,4.4788e+006
398645,4.45412e+006
374440,4.45559e+006
374664,4.45786e+006
39091,10
283496,4.45604e+006
263517,4.45814e+006
263597,4.46021e+006
244136,4.46218e+006
245462,4.48536e+006
246586,4.4855e+006
246961,4.49081e+006
256259,4.49041e+006
286782,4.4873e+006
286879,4.48604e+006
39159,12
286980,4.44336e+006
288139,4.45529e+006
283496,4.45604e+006
286879,4.48604e+006
294826,4.48606e+006
309752,4.48596e+006
309516,4.4797e+006
308633,4.45735e+006
315471,4.45688e+006
315121,4.44533e+006
314887,4.4419e+006
312010,4.442e+006
39149,9
242856,4.45206e+006
223473,4.45459e+006
208489,4.4546e+006
208980,4.47256e+006
209193,4.47524e+006
217151,4.4751e+006
217779,4.48631e+006
245462,4.48536e+006
244136,4.46218e+006
39031,11
399298,4.44613e+006
399978,4.45411e+006
398645,4.45412e+006
400145,4.4788e+006
440295,4.47715e+006
439757,4.46816e+006
448430,4.46792e+006
447757,4.45152e+006
443602,4.45158e+006
443217,4.44401e+006
439421,4.44407e+006
39041,11
315121,4.44533e+006
315471,4.45688e+006
308633,4.45735e+006
309516,4.4797e+006
328683,4.47859e+006
328663,4.47633e+006
337080,4.47611e+006
336560,4.46924e+006
352407,4.46777e+006
351832,4.45964e+006
350340,4.44291e+006
39067,10
510408,4.44476e+006
491084,4.44597e+006
481300,4.44572e+006
471801,4.44609e+006
471979,4.45093e+006
472628,4.46102e+006
477190,4.46104e+006
477258,4.4757e+006
505086,4.47453e+006
511966,4.47423e+006
39037,8
202325,4.42455e+006
174673,4.4255e+006
175353,4.43624e+006
177503,4.47014e+006
177734,4.47386e+006
208980,4.47256e+006
208489,4.4546e+006
207719,4.42443e+006
39089,17
375246,4.4197e+006
347730,4.42177e+006
347948,4.4256e+006
349171,4.42585e+006
350340,4.44291e+006
351832,4.45964e+006
374664,4.45786e+006
374440,4.45559e+006
398645,4.45412e+006
399978,4.45411e+006
399298,4.44613e+006
397562,4.4223e+006
394947,4.42231e+006
394833,4.41843e+006
378896,4.41948e+006
378804,4.42058e+006
375412,4.42077e+006
39021,9
241319,4.43628e+006
242856,4.45206e+006
244136,4.46218e+006
263597,4.46021e+006
263517,4.45814e+006
283496,4.45604e+006
288139,4.45529e+006
286980,4.44336e+006
285712,4.43163e+006
39059,18
480363,4.42142e+006
478385,4.4222e+006
467974,4.42223e+006
467802,4.4186e+006
461528,4.41908e+006
461259,4.41529e+006
451184,4.41594e+006
450910,4.40954e+006
440834,4.41018e+006
441501,4.41982e+006
437747,4.42009e+006
439421,4.44407e+006
443217,4.44401e+006
443602,4.45158e+006
447757,4.45152e+006
471979,4.45093e+006
471801,4.44609e+006
481300,4.44572e+006
39109,8
239174,4.41887e+006
230104,4.41993e+006
230069,4.42376e+006
207719,4.42443e+006
208489,4.4546e+006
223473,4.45459e+006
242856,4.45206e+006
241319,4.43628e+006
39013,17
479967,4.41279e+006
480363,4.42142e+006
481300,4.44572e+006
491084,4.44597e+006
510408,4.44476e+006
525374,4.4449e+006
522332,4.43175e+006
522294,4.42596e+006
520241,4.4219e+006
520605,4.41905e+006
519818,4.41816e+006
517432,4.41888e+006
516423,4.41844e+006
516058,4.41722e+006
517886,4.41361e+006
517234,4.41187e+006
514894,4.40998e+006
39119,13
407976,4.40283e+006
408062,4.40741e+006
400084,4.40819e+006
400808,4.41773e+006
394833,4.41843e+006
394947,4.42231e+006
397562,4.4223e+006
399298,4.44613e+006
439421,4.44407e+006
437747,4.42009e+006
441501,4.41982e+006
440834,4.41018e+006
440318,4.4006e+006
39049,20
308000,4.40846e+006
307614,4.42044e+006
309252,4.42196e+006
306790,4.43038e+006
307830,4.43284e+006
307118,4.43548e+006
311227,4.43532e+006
312010,4.442e+006
314887,4.4419e+006
315121,4.44533e+006
350340,4.44291e+006
349171,4.42585e+006
347948,4.4256e+006
347730,4.42177e+006
345522,4.42184e+006
345254,4.41937e+006
346638,4.41936e+006
345630,4.4091e+006
343937,4.4091e+006
343592,4.40591e+006
39097,14
272372,4.39914e+006
273264,4.40567e+006
277958,4.40497e+006
285712,4.43163e+006
286980,4.44336e+006
312010,4.442e+006
311227,4.43532e+006
307118,4.43548e+006
307830,4.43284e+006
306790,4.43038e+006
309252,4.42196e+006
307614,4.42044e+006
308000,4.40846e+006
306969,4.39594e+006
39023,12
273264,4.40567e+006
265149,4.4073e+006
265119,4.40811e+006
258272,4.40873e+006
258320,4.41166e+006
248736,4.41275e+006
248727,4.41441e+006
239040,4.41549e+006
239174,4.41887e+006
241319,4.43628e+006
285712,4.43163e+006
277958,4.40497e+006
39121,30
476150,4.38325e+006
476148,4.38194e+006
469635,4.38191e+006
469644,4.38302e+006
466104,4.38304e+006
466253,4.38456e+006
464669,4.3844e+006
464761,4.38607e+006
461424,4.38615e+006
461669,4.38782e+006
459260,4.38778e+006
459099,4.38108e+006
449486,4.38169e+006
449882,4.39032e+006
444951,4.39049e+006
444846,4.40021e+006
440318,4.4006e+006
440834,4.41018e+006
450910,4.40954e+006
451184,4.41594e+006
461259,4.41529e+006
461528,4.41908e+006
467802,4.4186e+006
467974,4.42223e+006
478385,4.4222e+006
480363,4.42142e+006
479967,4.41279e+006
473142,4.41295e+006
472796,4.39476e+006
476443,4.39459e+006
39045,22
351353,4.37904e+006
341198,4.38035e+006
342748,4.38982e+006
341977,4.38984e+006
343592,4.40591e+006
343937,4.4091e+006
345630,4.4091e+006
346638,4.41936e+006
345254,4.41937e+006
345522,4.42184e+006
347730,4.42177e+006
375246,4.4197e+006
374371,4.41005e+006
380805,4.40942e+006
380126,4.40003e+006
383372,4.39964e+006
382393,4.39004e+006
372425,4.3905e+006
371778,4.38438e+006
361906,4.38499e+006
361430,4.37984e+006
351652,4.38066e+006
39127,21
400963,4.37891e+006
391443,4.37974e+006
391682,4.38297e+006
381546,4.38382e+006
382393,4.39004e+006
383372,4.39964e+006
380126,4.40003e+006
380805,4.40942e+006
374371,4.41005e+006
375246,4.4197e+006
375412,4.42077e+006
378804,4.42058e+006
378896,4.41948e+006
394833,4.41843e+006
400808,4.41773e+006
400084,4.40819e+006
408062,4.40741e+006
407976,4.40283e+006
407498,4.39772e+006
412482,4.3975e+006
410375,4.37824e+006
39113,12
202325,4.42455e+006
207719,4.42443e+006
230069,4.42376e+006
230104,4.41993e+006
239174,4.41887e+006
239040,4.41549e+006
238831,4.41418e+006
235843,4.41448e+006
233186,4.38577e+006
217978,4.38758e+006
211258,4.38745e+006
201544,4.38773e+006
39135,6
201544,4.38773e+006
201320,4.38541e+006
172586,4.38631e+006
173585,4.4051e+006
174673,4.4255e+006
202325,4.42455e+006
39111,24
476150,4.38325e+006
476443,4.39459e+006
472796,4.39476e+006
473142,4.41295e+006
479967,4.41279e+006
514894,4.40998e+006
515484,4.40657e+006
511073,4.40113e+006
512300,4.3985e+006
514374,4.39656e+006
514335,4.39485e+006
511713,4.39229e+006
510916,4.3903e+006
510204,4.38604e+006
507504,4.38418e+006
505785,4.38414e+006
501404,4.38134e+006
497202,4.37716e+006
496787,4.37589e+006
496992,4.38003e+006
479421,4.3808e+006
479241,4.38014e+006
477653,4.38008e+006
477842,4.38326e+006
39057,14
244428,4.38433e+006
233186,4.38577e+006
235843,4.41448e+006
238831,4.41418e+006
239040,4.41549e+006
248727,4.41441e+006
248736,4.41275e+006
258320,4.41166e+006
258272,4.40873e+006
265119,4.40811e+006
265149,4.4073e+006
273264,4.40567e+006
272372,4.39914e+006
270297,4.38143e+006
39129,12
305284,4.37608e+006
306969,4.39594e+006
308000,4.40846e+006
343592,4.40591e+006
341977,4.38984e+006
342748,4.38982e+006
341198,4.38035e+006
351353,4.37904e+006
350545,4.36894e+006
327852,4.37077e+006
328745,4.37297e+006
327660,4.37459e+006
39115,21
427145,4.3673e+006
409362,4.36823e+006
410375,4.37824e+006
412482,4.3975e+006
407498,4.39772e+006
407976,4.40283e+006
440318,4.4006e+006
444846,4.40021e+006
444951,4.39049e+006
449882,4.39032e+006
449486,4.38169e+006
438361,4.38155e+006
437202,4.37959e+006
437267,4.37647e+006
437398,4.37572e+006
439303,4.37554e+006
439090,4.37025e+006
435394,4.37032e+006
434539,4.37124e+006
429020,4.37205e+006
428733,4.36736e+006
39047,7
294956,4.36107e+006
277195,4.36122e+006
278701,4.38036e+006
270297,4.38143e+006
272372,4.39914e+006
306969,4.39594e+006
305284,4.37608e+006
39073,20
389006,4.35966e+006
369605,4.3613e+006
368906,4.358e+006
358769,4.3588e+006
358614,4.35744e+006
349455,4.35818e+006
350545,4.36894e+006
351353,4.37904e+006
351652,4.38066e+006
361430,4.37984e+006
361906,4.38499e+006
371778,4.38438e+006
372425,4.3905e+006
382393,4.39004e+006
381546,4.38382e+006
391682,4.38297e+006
391443,4.37974e+006
400963,4.37891e+006
399598,4.36869e+006
390288,4.36937e+006
39167,55
467608,4.35521e+006
462637,4.36192e+006
461436,4.36249e+006
459966,4.36203e+006
453417,4.35606e+006
451961,4.35384e+006
450596,4.34644e+006
442419,4.34701e+006
440512,4.34588e+006
439755,4.34142e+006
437576,4.34069e+006
437800,4.34704e+006
429628,4.34746e+006
429869,4.35064e+006
427972,4.35062e+006
428152,4.35264e+006
426301,4.35278e+006
427145,4.3673e+006
428733,4.36736e+006
429020,4.37205e+006
434539,4.37124e+006
435394,4.37032e+006
439090,4.37025e+006
439303,4.37554e+006
437398,4.37572e+006
437267,4.37647e+006
437202,4.37959e+006
438361,4.38155e+006
449486,4.38169e+006
459099,4.38108e+006
459260,4.38778e+006
461669,4.38782e+006
461424,4.38615e+006
464761,4.38607e+006
464669,4.3844e+006
466253,4.38456e+006
466104,4.38304e+006
469644,4.38302e+006
469635,4.38191e+006
476148,4.38194e+006
476150,4.38325e+006
477842,4.38326e+006
477653,4.38008e+006
479241,4.38014e+006
479421,4.3808e+006
496992,4.38003e+006
496787,4.37589e+006
491553,4.37188e+006
489928,4.3687e+006
484461,4.36538e+006
482757,4.36295e+006
480634,4.36212e+006
479537,4.35991e+006
475541,4.35977e+006
470806,4.35608e+006
39165,10
218890,4.35118e+006
217853,4.35426e+006
211179,4.35424e+006
213962,4.38366e+006
211220,4.38281e+006
211258,4.38745e+006
217978,4.38758e+006
233186,4.38577e+006
244428,4.38433e+006
240644,4.34874e+006
39017,12
171270,4.35734e+006
171318,4.35837e+006
172340,4.38066e+006
172586,4.38631e+006
201320,4.38541e+006
201544,4.38773e+006
211258,4.38745e+006
211220,4.38281e+006
213962,4.38366e+006
211179,4.35424e+006
185997,4.35768e+006
183870,4.35685e+006
39027,12
242759,4.34846e+006
240644,4.34874e+006
244428,4.38433e+006
270297,4.38143e+006
278701,4.38036e+006
277195,4.36122e+006
260137,4.3491e+006
258108,4.34702e+006
256976,4.34431e+006
255599,4.34547e+006
255843,4.34719e+006
253017,4.3473e+006
39009,18
390825,4.33969e+006
391579,4.34978e+006
388127,4.35017e+006
389006,4.35966e+006
390288,4.36937e+006
399598,4.36869e+006
400963,4.37891e+006
410375,4.37824e+006
409362,4.36823e+006
427145,4.3673e+006
426301,4.35278e+006
428152,4.35264e+006
427972,4.35062e+006
429869,4.35064e+006
429628,4.34746e+006
437800,4.34704e+006
437576,4.34069e+006
434447,4.33655e+006
39141,19
296980,4.34095e+006
297823,4.34591e+006
296886,4.34628e+006
296849,4.34729e+006
295557,4.34614e+006
294105,4.34654e+006
294476,4.34902e+006
293320,4.34974e+006
294329,4.35163e+006
294956,4.36107e+006
305284,4.37608e+006
327660,4.37459e+006
328745,4.37297e+006
327852,4.37077e+006
350545,4.36894e+006
349455,4.35818e+006
347951,4.34055e+006
347401,4.336e+006
345805,4.33615e+006
39163,18
375849,4.32159e+006
376868,4.33285e+006
367052,4.33327e+006
367207,4.3374e+006
356701,4.33844e+006
357044,4.34026e+006
347951,4.34055e+006
349455,4.35818e+006
358614,4.35744e+006
358769,4.3588e+006
368906,4.358e+006
369605,4.3613e+006
389006,4.35966e+006
388127,4.35017e+006
391579,4.34978e+006
390825,4.33969e+006
387434,4.33982e+006
385486,4.32047e+006
39071,21
293764,4.32517e+006
272988,4.32204e+006
268671,4.3222e+006
251546,4.32302e+006
253017,4.3473e+006
255843,4.34719e+006
255599,4.34547e+006
256976,4.34431e+006
258108,4.34702e+006
260137,4.3491e+006
277195,4.36122e+006
294956,4.36107e+006
294329,4.35163e+006
293320,4.34974e+006
294476,4.34902e+006
294105,4.34654e+006
295557,4.34614e+006
296849,4.34729e+006
296886,4.34628e+006
297823,4.34591e+006
296980,4.34095e+006
39061,25
195969,4.33312e+006
189136,4.33072e+006
186596,4.33134e+006
182782,4.33313e+006
176500,4.33922e+006
172269,4.3355e+006
170384,4.33508e+006
171270,4.35734e+006
183870,4.35685e+006
185997,4.35768e+006
211179,4.35424e+006
217853,4.35426e+006
218890,4.35118e+006
213658,4.34541e+006
214105,4.34441e+006
216814,4.34476e+006
217671,4.34378e+006
215624,4.34079e+006
213118,4.32356e+006
210403,4.3263e+006
206452,4.32622e+006
204040,4.3276e+006
203682,4.33177e+006
202132,4.33484e+006
198036,4.3345e+006
39025,16
219653,4.30094e+006
219324,4.30783e+006
217219,4.31268e+006
214846,4.31577e+006
213118,4.32356e+006
215624,4.34079e+006
217671,4.34378e+006
216814,4.34476e+006
214105,4.34441e+006
213658,4.34541e+006
218890,4.35118e+006
240644,4.34874e+006
242759,4.34846e+006
234661,4.29499e+006
231621,4.29529e+006
224072,4.2981e+006
39015,12
246917,4.29395e+006
242675,4.29627e+006
234661,4.29499e+006
242759,4.34846e+006
253017,4.3473e+006
251546,4.32302e+006
268671,4.3222e+006
263872,4.27983e+006
258926,4.28167e+006
257310,4.2865e+006
253278,4.28863e+006
251651,4.29235e+006
39079,16
357021,4.30079e+006
346679,4.30154e+006
347434,4.31158e+006
343209,4.31204e+006
345805,4.33615e+006
347401,4.336e+006
347951,4.34055e+006
357044,4.34026e+006
356701,4.33844e+006
367207,4.3374e+006
367052,4.33327e+006
376868,4.33285e+006
375849,4.32159e+006
373655,4.30057e+006
363877,4.30134e+006
363769,4.30013e+006
39105,31
404579,4.31204e+006
405092,4.31754e+006
385435,4.31906e+006
385486,4.32047e+006
387434,4.33982e+006
390825,4.33969e+006
434447,4.33655e+006
435629,4.33101e+006
434834,4.32756e+006
431981,4.32564e+006
429109,4.32564e+006
428691,4.32447e+006
429604,4.32199e+006
432848,4.31893e+006
432278,4.31357e+006
433926,4.3093e+006
432106,4.30859e+006
428615,4.31138e+006
427120,4.31022e+006
424821,4.30445e+006
422562,4.30311e+006
420618,4.30435e+006
419189,4.30551e+006
422113,4.30964e+006
419639,4.31544e+006
418789,4.31622e+006
415548,4.31645e+006
413454,4.31895e+006
409712,4.31886e+006
408327,4.3161e+006
406015,4.31481e+006
39131,9
343209,4.31204e+006
309395,4.31463e+006
306570,4.32028e+006
303525,4.32073e+006
300031,4.32363e+006
299819,4.32518e+006
293764,4.32517e+006
296980,4.34095e+006
345805,4.33615e+006
39001,21
269935,4.27968e+006
268802,4.27839e+006
266810,4.27812e+006
263872,4.27983e+006
268671,4.3222e+006
272988,4.32204e+006
293764,4.32517e+006
299819,4.32518e+006
300031,4.32363e+006
303525,4.32073e+006
302109,4.27587e+006
300568,4.2745e+006
299131,4.2745e+006
297959,4.27567e+006
297186,4.27851e+006
293648,4.28116e+006
286521,4.28232e+006
282558,4.28536e+006
280273,4.28608e+006
272228,4.2843e+006
270894,4.28289e+006
39053,26
404579,4.31204e+006
401204,4.30623e+006
400531,4.29951e+006
396001,4.29578e+006
394311,4.29295e+006
397059,4.28529e+006
396578,4.2817e+006
397845,4.27661e+006
396870,4.2725e+006
394294,4.27141e+006
389324,4.27259e+006
387640,4.27097e+006
381361,4.27145e+006
382020,4.28129e+006
371515,4.28228e+006
372057,4.28839e+006
370402,4.28873e+006
370540,4.29191e+006
363117,4.2928e+006
363769,4.30013e+006
363877,4.30134e+006
373655,4.30057e+006
375849,4.32159e+006
385486,4.32047e+006
385435,4.31906e+006
405092,4.31754e+006
39145,29
302109,4.27587e+006
303525,4.32073e+006
306570,4.32028e+006
309395,4.31463e+006
343209,4.31204e+006
347434,4.31158e+006
346679,4.30154e+006
357021,4.30079e+006
355838,4.28983e+006
352651,4.28997e+006
352172,4.28356e+006
350987,4.28231e+006
345432,4.28262e+006
345290,4.27954e+006
347602,4.27398e+006
340842,4.27083e+006
338566,4.27407e+006
338145,4.27984e+006
336477,4.28331e+006
337151,4.28726e+006
335717,4.28993e+006
333032,4.29039e+006
328520,4.28751e+006
323772,4.28705e+006
320750,4.28392e+006
316315,4.2817e+006
